,Unnamed: 0,Unnamed: 0.1,artist,track,position,date,lyrics,genius_artist
1396,2463,31133,Flo Rida Featuring Pitbull,Can't Believe It,25,2013-09-21,"

[Intro (Spoken): Flo Rida]
Damn, that white girl got some ass!

[Hook: Flo Rida]
I can't believe it
White girl got some ass, I wanna see it
Black girl got a ass, it ain't a secret
Baby, turn around, I wanna see it
Tryin' to see it, gotta see it
I wanna see that
Bubble yum bum
Badum-bum badum
Bubble yum bum
Badum-bum badum

[Verse 1: Flo Rida]
Ooh, I think I found one
Cause I got that fever, look
Britney got herself a round one
Ass like Serena, that's okay
Cause I love my stereotypes
My girls in twos
That maximum exposure Rosa
Know what I wanna do
Telling all the girls, all around the world
My last name must be Robbins
Cause I'm baskin' in these asses
All thirty-one flavors keep calling
My-my-my-my vanilla Cinderella
Love when I tell her ""drop it""
My butter pecan Rican
But I-I love my chocolate

[Hook: Flo Rida]
And I can't believe it
White girl got some ass, I wanna see it
Black girl got a ass, it ain't a secret
Baby, turn around, I wanna see it
Tryin' to see it, gotta see it
I wanna see that
Bubble yum bum
Badum-bum badum
Bubble yum bum
Badum-bum badum

[Refrain: Flo Rida]
Bubble yum bum
Badum-bum badum
Bubble yum bum
Badum-bum badum

[Verse 2: Pitbull]
She got that badonkadonk-a-donk-donkey
Thang so fat, thang so chunky
Call me Michael Jackson, he-he
Cause I love to play with monkeys
It's a Miami thing, that's right
We down for anything, that's right
You do everything, that's right
Flo Rida, Pitbull, and the gang
I'm off the chain-a-lang-lang-lang
Ustedes saben quien es quien
Mira salinga con toda esa [?] brinca
Como tu sabes estoy loco
Pero que bueno que era poco
Mami mueve los cocos
I don't care where you're from
As long as you got that bubble bum

[Hook: Flo Rida]
And I can't believe it
White girl got some ass, I wanna see it
Black girl got a ass, it ain't a secret
Baby, turn around, I wanna see it
Tryin' to see it, gotta see it
I wanna see that
Bubble yum bum
Badum-bum badum
Bubble yum bum
Badum-bum badum

[Refrain: Flo Rida]
Bubble yum bum
Badum-bum badum
Bubble yum bum
Badum-bum badum

[Bridge: Flo Rida]
Now turn left
Turn right
Turn around, you could tell
What I like
She look good
She so bad
She pick it up, drop it down
Look back

[Refrain: Flo Rida]
Bubble yum bum
Badum-bum badum
Bubble yum bum
Badum-bum badum
Bubble yum bum
Badum-bum badum
Bubble yum bum
Badum-bum badum

[Outro: Flo Rida]
I can't believe it
White girl got some ass
I wanna see it
Badum-bum badum
I can't believe it
White girl got some ass
I wanna see it
Badum-bum badum
I can't believe it
White girl got some ass
I wanna see it
Badum-bum badum
I can't believe it
White girl got some ass
I wanna see it
Badum-bum badum

",Flo Rida
1397,2464,31147,"Mike Will Made It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",23,14,2013-09-28,"

[Hook: Miley Cyrus]
I'm in the club high on purp with some shades on
Tatted up, mini skirt with my J's on

[Juicy J]
J’s on my feet
J’s on my feet
J’s on my feet
So get like me

J’s on my feet
J’s on my feet
J’s on my feet
So get like me

[Verse 1: Miley Cyrus]
I be in the club standing on the couch
In them Wolf Greys like it's my house
Drinking out the bottle, I got no respect
Looking like a model, who just got a check
I back it up, cause I don't give a fuck
If you're a lame, that's a shame you can't hang with us
I'm MC Hammer fly, you can't touch
J's so fly I should work at Flight Club

[Bridge: Miley Cyrus]
Put on my J's and dance the whole night away
I’m naughty by nature like I’m Hip-Hop Hooray
With my hands in the sky, I wave ‘em from side to side
My feet on the floor, I’m ’bout to turn up now

[Hook: Miley Cyrus]
I'm in the club high on purp with some shades on
Tatted up, mini skirt with my J's on

[Juicy J]
J’s on my feet
J’s on my feet
J’s on my feet
So get like me

J’s on my feet
J’s on my feet
J’s on my feet
So get like me

[Verse 2: Wiz Khalifa]
I be rockin' J's or
I be rockin' Taylors
I got lots of flavors, my kick game is major
More kicks than the players, call me up I'm scorin'
Hit it like a free throw, tongue out like I'm Jordan
Smiley, Miley, come swing the thing right by me
Gotta a joint if you wanna get stoned, got choppers if they wanna try me
Pro athlete I'm not no wannabe
Waitress asked how many bottles? I said 23

[Bridge: Miley Cyrus]
Put on my J's and dance the whole night away
I’m naughty by nature like I’m Hip-Hop Hooray
With my hands in the sky, I wave ‘em from side to side
My feet on the floor, I’m ’bout to turn up now

[Hook: Miley Cyrus]
I'm in the club high on purp with some shades on
Tatted up, mini skirt with my J's on

[Juicy J]
J’s on my feet
J’s on my feet
J’s on my feet
So get like me

J’s on my feet
J’s on my feet
J’s on my feet
So get like me

[Verse 3: Juicy J]
I stay showin' out, my kick game is a beast
I got thirty pair of J's that ain't never been released
Flu game twelve, Space Jam 11
On the hype beast sick, they gon' need a paramedic
Turn up, turn up, turn up, I get trippy, I stay live
All this purple in my cup, match them grape 5's
I'm so high, I got three bitches that go bi
I'm so fly, I'm gettin' head like a blow dryer

[Bridge: Miley Cyrus]
Put on my J's and dance the whole night away
I’m naughty by nature like I’m Hip-Hop Hooray
With my hands in the sky, I wave ‘em from side to side
My feet on the floor, I’m ’bout to turn up now

[Hook: Miley Cyrus]
I'm in the club high on purp with some shades on
Tatted up, mini skirt with my J's on

[Juicy J]
J’s on my feet
J’s on my feet
J’s on my feet
So get like me

J’s on my feet
J’s on my feet
J’s on my feet
So get like me

",Mike WiLL Made-It
1398,2467,31156,2 Chainz Featuring Drake & Lil Wayne,I Do It,23,2013-09-28,"

[Hook: 2 Chainz]
Thank God for the first nigga started trapping
Thank God for the first nigga started rapping
Thank God for the first girl to start stripping
And I'mma have to keep it muhfucking real with 'em
I got a problem with these niggas
I got a problem with these bitches
Trigger finger keep itchin'
I pull it, I do it

[Verse 1: 2 Chainz]
Hang up on a bitch, call it crucified
Time to go to work, no suit and tie
Bumpin' Makaveli, I be trappin' out the telly
My nigga did a dime and he back already
Got that sack already, man we got them racks already
As far as your girl, I hit it from the back already
I tried to get a tan, but I'm black already
Your pockets on a diet, my pockets fat already
Three niggas with me, me myself and I
God don't like ugly, you should testify
My T-shirt come from Bergdorf
I make so much on a verse I take the third off
Bird call, swerve off
Bust a nut on her, tell her that's a load off
Shorty ass soft, like a Nerf ball
If you don't like what I'm doing, nigga, fuck y'all

[Hook]

[Verse 2: Drake]
Drank in my cup holder, hope this shit don't spill
Pull up in the new edition and that's word to Johnny Gill
How I come up with this shit and all these verses that I kill
I have no imagination, everything I do for real
Bitch I'm camouflage down put your camera phone down
If she got an ass and the girl a fan, it's going down
I'mma fuck you like I've been waiting a century for it
Give the pussy up and I'll trade you the memory for it
In the bedroom forever that's what her roommate will tell you
Man I just hear this shit and think about what Tunechi will tell you
He might call up Patricia, she 'bout to call up Melissa

[Lil Wayne]
Tell 'em come to the crib and do them both, double dribble
I'm colder than a hospital, she love the dick that I give her
Hit her from the front, back, side, twist her like cigarillos
I put the gun to the pillow, I don't want blood on my clothes
Gotta keep that Trukfit fresh, shoutout to all of my hoes
Tunechi...

[Drake]
That's just how my OG would sum it up
I been working all winter just to fuck the summer up
It's just me and 2 Chainz, but the chain's never tucked though
If you don't like what I'm doing, nigga fuck y'all

[Hook]

[Verse 3: Lil Wayne]
Well, if you know like I know that pussy pop like pyro
And she know I'm a pothead, that pussy like a pothole
I’m colder than the snot nose, man all these hoes is my hoes
If she bougie fuck her once then leave her hanging, dry clothes
I just built a cemetery, niggas dying to get in
Niggas lying, they pretend
Don’t cross that line its paper thin
High as a star, make a wish
I’m a shark, I ate the fish
I got no heart, I hate that bitch

[2 Chainz]
You hate that bitch, well I hate that bitch
Will jump a nigga like a chessboard
Do a drive by while you’re riding on your skateboard
They ain't even know it
Have Drake sing a song just to get her pussy wet
Then I take her to the crib
Man fuck that bitch right on the step
Put it in and take it back out, then I back out
Hair weave killer known to snatch the fucking track out
Put me in the game coach, I'm the antidote
Pull up, kick, throw and take the money and the dope
True, 2 Chainz, I'm on a plane and a boat
I am so cold I need a cover and a coat
Kick it at the mall, call it football
If you don't like what I'm doing, nigga, fuck y'all

[Outro]
Y'all ready? 1, 2, 3
Right now it's me time
A little time for myself, me time
Oh yeah, right now it's me time
Don't want no one else now, me time
Bitch please don't call my phone, don't call my phone
Said I wanna be left alone, be left alone
Please, please don't stop by my home
No, no cause I feel it's just matter of time
Till you people make me lose my mind
I'm 'bout to leave this world behind
Right now it's me time
You need to go kick rocks now
Me time

",2 Chainz
1399,2468,31176,Kid Ink Featuring Chris Brown,Show Me,18,2013-10-05,"

[Intro]
Mustard on the beat, ho

[Bridge 1: Chris Brown]
Baby let me put your panties to the side
I'mma make you feel alright
‘Cause I'mma give you what you need, yeah
Mami you remind me of something
But I don’t know what it is
Cause you remind me of something
Girl you gotta show me
You remind me of something
But I don’t know what it is right now
You remind me of something
Girl you gotta show me

[Verse 1: Kid Ink]
Uh, on the real no lie
I don’t know what it is but you just my type
Everything just right, B said put it to the left
Don’t listen to the hype though
Got a cup in your hand
Baby sitting but you ain’t got no kids
We ain’t leaving ’til there ain’t no more left
Can’t see no time on the Rolex
I could tell you a freak, go show it
Looking for the after party, where the door at?
Dough on the floor like a doormat
Baby you know where to throw that
I said...

[Hook: Chris Brown]
Mami you remind me of something
But I don’t know what it is
Cause you remind me of something
Girl you gotta show me, yeah
You remind me of something
But I don't know what it is right now
Cause you remind me of something
Girl you gotta show me

[Bridge 2: Chris Brown & Kid Ink]
Baby if you know what it is
On a real, can’t lie, man you just my type
Hands in the air looking for a bitch right now
On a real, can’t lie, man you just my type

[Verse 2: Kid Ink]
Uh, so tell me what your name is
I don’t really care who you came with (no)
Unless you got a couple friends look like you
My bad if my ex try to fight you
Roll up soon as I roll in
Security better get with the program
Too deep, ain't know where to stand
So high, ain’t nowhere to land
You remind me of something missing
Missus, you got my full attention
Listen, let go of the tension
If I get a minute, I’ll put your bad ass in detention


[Bridge 1: Chris Brown]
Baby let me put your panties to the side
I'mma make you feel alright
‘Cause I'mma give you what you need, yeah
Mami you remind me of something
But I don’t know what it is
Cause you remind me of something
Girl you gotta show me
You remind me of something
But I don’t know what it is right now
You remind me of something
Girl you gotta show me

[Bridge 2: Chris Brown & Kid Ink]
Baby if you know what it is
On a real, can’t lie, man you just my type
Hands in the air looking for a bitch right now
On a real, can’t lie, man you just my type

[Break: Chris Brown]
Oh baby show me, show me something
Tomorrow I might be hungover, but that don't mean nothing
You see all night long, I've been wrong
Baby show me something
She gon' let me do it


[Bridge 1: Chris Brown]
Baby let me put your panties to the side
I'mma make you feel alright
‘Cause I'mma give you what you need, yeah
Mami you remind me of something
But I don’t know what it is
Cause you remind me of something
Girl you gotta show me
You remind me of something
But I don’t know what it is right now
You remind me of something
Girl you gotta show me

",Kid Ink
1400,2469,31178,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,White Walls,20,2013-10-05,NaN,NaN
1401,2471,31187,Drake Featuring 2 Chainz & Big Sean,All Me,4,2013-10-12,"

[Produced by Key Wane]

[Intro: Aziz Ansari (from the movie ""Funny People"")]
""I'm really stepping up my game
These bitches gotta start paying me for this
Can't get no more free Randy""

[Hook: Drake]
Got everything, I got everything
I cannot complain, I cannot
I don't even know how much I really made, I forgot, it's a lot
Fuck that, never mind what I got
Nigga don't watch that cause I—
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real

[Verse 1: 2 Chainz]
Money on my mind, you should think the same
J's on, pinky ring—dogging these hoes, I need quarantine
In the same league, but we don't ball the same
(Ah) She want all the fame, I hear that shit all the time
She said she love me, I said, ""Baby girl, fall in line""
Okay, made a million, off a dinner fork, watch me switch it up
Walked in, ""Ill nigga alert! Ill nigga alert!""
You need that work, I got that work, got bitches in my condo
Just bought a shirt that cost a Mercedes-Benz car note
From the A to Toronto, we let the metal go off
And my dick so hard it make the metal detector go off
This that sauce, this that dressing
Givenchy, nigga God bless you
If having a bad bitch was a crime, I'd be arrested (Truu)

[Hook: Drake]
Got everything, I got everything
I cannot complain, I cannot
I don't even know how much I really made, I forgot, it's a lot
Fuck that, never mind what I got
Nigga don't watch that cause I—
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real

[Verse 2: Drake]
I touched down in '86, knew I was the man by the age of 6
I even fucked the girl that used to babysit
But that was years later on some crazy shit
I heard your new shit, nigga hated it
Damon Wayans, homie don't play that shit
I get paid a lot, you get paid a bit
And my latest shit is like a greatest hits
God damn, ain't no wishing over on this side
Y'all don't fuck with us, then we don't fuck with y'all
It's no different over on this side
God damn, should I listen to everybody or myself?
Cause myself just told myself:
""You're the motherfucking man, you don't need no help""
Cashing checks and I’m bigging up my chest
Y'all keep talking ‘bout who next
But I’m about as big as it gets
I swear y'all just wasting y'all breath
I’m the light skinned Keith Sweat, I'mma make it last forever
It’s not your turn ‘cause I ain't done yet
Look, just understand that I’m on a roll like Cottonelle
I was made for all of this shit
And I’m on the road box office sales
I’m getting paid for all of this shit
Ask you to please excuse my table manners
I was making room for the table dancers
Cause if we judging off your advances
Then I just got paid like eight advances, God damn!

[Hook: Drake]
Got everything, I got everything
I cannot complain, I cannot
I don't even know how much I really made, I forgot, it's a lot
Fuck that, never mind what I got
Nigga don't watch that cause I—
Came up, that's all me, stay true, that's all me
No help, that's all me, all me for real
Came up, that's all me, stay true, that's all me—

[Verse 3: Big Sean]
Ho, shut the fuck up!
I got way too much on my mental
I learn from what I've been through
I'm finna do what I didn't do
And still waking up like the rent's due
Not complicated, it's simple
I got sexy ladies, a whole Benz-full
And to them hoes I'm everything—everything but gentle
But I still take my time, man, I guess I'm just old fashioned
Wearing retro shit, that's old fashion
Nigga, see what I'm saying, no closed caption
I paint pics, see the shit, good sex, need to hit
Keep a broad on the floor year 'round like season tickets
I plead the fifth, drink a fifth, load the nine
Leave you split, in the half, smoke a half, need a zip
My new girl is on Glee and shit
Probably making more money than me and shit
I swear to God I got 99 problems but a bitch ain't one
I got 99 problems, getting rich ain't one
Like I got trust issues
I'm sorry for the people I've pushed out
I'm the type to have a bullet-proof condom
And still gotta pull out
But that's just me and I ain't perfect
I ain't a saint but I am worth it
If it's one thing, I am worth it
Niggas still hating but it ain't working
Lil' bitch...

[Verse 4: Drake]
Oh me, oh me, oh my
I think I done fucked too many women from the 305
'Fore the end of this year
I'll do King of Diamonds three more times
Smoking on that kush all in our section like it's legalized
Girl, you can't always have your way
Sometimes it be like that
They dont really fuck with you like that
They ain't never did me like that
I just took my time, you got the shine, I let you eat like that
I've been taught to never loan somebody
What you need right back
And I need that shit right back? (No more free Randy)
I’m blessed than a motherfucka
Niggas been stressed than a motherfucka
Niggas getting nervous
Clutching they chests like a motherfucka
Damn that’s a motherfucker
Tell the truth, I don’t listen to you
Cause I don’t like being lied to
And that ship won’t sail
And that wind won’t guide you
Daddy was in jail we was talking through the window
Like a motherfucking drive-thru
That was back then man
Now my niggas rich enough to do whatever I do

",Drake
1402,2475,31200,Drake Featuring Jay Z,Pound Cake / Paris Morton Music 2,17,2013-10-12,"

[Part 1: Pound Cake, Produced by Boi-1da, Matthew Burnett, and Jordan Evans]

[Intro: Jimmy Smith]
Good God Almighty—like back in the old days...
You know, years ago they had the A&R men to tell you what to play, how to play it and you know whether it's disco and rock but we just went in the studio and we did it. We had the champagne in the studio, of course—compliments of the company—and we just laid back and did it. So we hope you enjoy listening to this album half as much as we enjoyed playing it for you. Because we had a ball. Only real music is gonna last—all the other bullshit is here today and gone tomorrow...

[Hook: Timbaland]
Cash rules everything around me
C.R.E.A.M. get the money, dolla-dolla bill y'all

Cash rules everything around me
C.R.E.A.M. get the money, dolla-dolla bill y'all

[Verse 1: Drake]
Yeah, after hours at Il Mulino
Or Sotto Sotto, just talkin' women and vino
The contract like '91 Dan Marino
I swear this guy Michael Rapino's boosting my ego
Overly focused, it's far from the time to rest now
Debates growin' 'bout who they think is the best now?
Took a while, got the jokers out of the deck now
I'm holdin' all the cards and niggas wanna play chess now
I hear you talking, say it twice so I know you meant it
Fuck it, I don't even tint it, they should know who's in it
I'm authentic, real name, no gimmicks
No game, no scrimmage, I ain't playin' with you niggas at all
My classmates, they went on to be chartered accountants
Or work with their parents
But thinkin' back on how they treated me
My high school reunion might be worth an appearance
Make everybody have to go through security clearance
Tables turn, bridges burn, you live and learn
With the ink I could murder, word to my nigga Irv
Yeah, I swear shit just started clickin' dog
You know it's real when you are who you think you are

[Hook: Timbaland]
Cash rules everything around me
C.R.E.A.M. get the money, dolla-dolla bill y'all
Every single round y'all
C.R.E.A.M. get the money, dolla-dolla bill y'all

[Verse 2: Jay Z]
I had Benzes 'fore you had braces
The all-black Maybach but I'm not a racist
Inside's whiter than Katy Perry's face is
Yellow diamonds in my Jesús
I just might learn to speak Mandarin
Japanese for the yen that I'm handlin'
International Hov, that's my handle
My saint's Changó, light a candle
El Gran Santo on the mantle
Case y'all didn't know, I speak Spanish too
Shout out to World Wide Wes
Everywhere we go, we leave a worldwide mess
Yes, still Roc La Familia
Says a lot about you if you not feelin' us
The homies said ""Hov, it ain't many of us""
I told 'em ""Less is more niggas, plenty of us""

[Hook: Timbaland]
Cash rules everything around me
C.R.E.A.M. get the money, dolla-dolla bill y'all

[Verse 3: Jay Z]
Cake, cake-cake, cake-cake, cake
500 million, I got a pound cake
Niggas is frontin', that's upside-down cake
Get 'em a red nose, they clown cakes
They shoulda never let you 'round cake
Look at my neck, I got a karat cake
Now here's the icin' on the cake
Cake, cake-cake, cake-cake, uhh
I'm just gettin' started, oh, yeah, we got it bitch
I've done made more millionaires than the lotto did
Dame made millions, Biggs made millions
Ye made millions, Just made millions
Lyor made millions, Cam made millions
Beans'a tell you if he wasn't in his feelins
I'm back in my bag
My eyes bloodshot but my jet don't lag
A pair of Jordan 3's tryna chase this cash
Gucci air bag just in case we crash
Uh, last night was mad trill
I'm fresh out of Advil, Jesus grab the wheel
[Part 2: Paris Morton Music 2, Produced by Detail]

[Verse 4: Drake]
Look, fuck all that ""Happy to be here"" shit
That y'all want me on
I'm the big homie, they still be tryna lil bro me, dog
Like I should fall in line, like I should alert niggas
When I'm 'bout to drop somethin' crazy a
And not say I'm the greatest
Of my generation, like I should be dressing different
Like I should be less aggressive and pessimistic
Like I should be way more nervous and less dismissive
Like I should be on my best behavior and not talk my shit
And do it major like the niggas who paved the way for us
Like I didn't study the game to the letter
And understand that I'm not doin' it the same
Man, I'm doing it better
Like I didn't make that clearer this year
Like I should feel, I don't know, guilty for saying that
They should put a couple more mirrors in here
So I can stare at myself
These are usually just some thoughts
That I would share with myself
But I thought ""Fuck it"", it's worth it to share 'em
With someone else other than Paris for once
I text her from time to time, she a mom now
I guess sometimes life forces us to calm down
I told her she could live with me if she need to
I got a compound but I think she's straight
Cause she supported since Hot Beats
Right before Wayne came and got me
Out of the back room where I was rapping with Jas
Over beats that I shouldn't have in the hopes for the glory
He walked right past in the hallway
Three months later, I'm his artist
He probably wouldn't remember that story
But that shit stick with me
Always couldn't believe when he called me
You never know, it could happen to you
And I just spent four Ferraris all on a brand new Bugatti
And did that shit cause it's somethin' to do
Yeah, I guess that's just who I became, dawg
Nothing was the same, dawg

",Drake
1403,2479,31212,Kanye West Featuring Cam'ron & Consequence,Gone,4,2013-10-19,"

[Produced by Kanye West]

[Intro]
Wished I had told ooh was (the) only one (uh oh!)
But it's too late, it's too late he's gone

[Verse 1: Kanye West]
You sweat her and I ain't talkin 'bout a Coogi
You a Big L and I ain't talkin 'bout Cool J
See me at the airport, at least twenty Louis
Treat me like the Prince and this my sweet brother Numpsay
(Brother Numpsay!) groupies say I'm too choosy
Take em to the show and talk all through the movies
Says she want diamonds, I took her to Ruby Tuesdays
If we up in Fridays, I still have it my way

[Hook]
Gone we striving home
Gone I ride on chrome, it's too late

[Verse 2]
Y'all don't want no prob' from me
What you rappers could get is a job from me
Maybe you could be my intern and in turn
I'll show you how I cook up summer in the winter
Aaron love the raw dog, when will he learn
Caught something on the Usher tour, he had to let it burn
Plus he already got three children
Arguin' over babysitters like bitch it's yo turn
""Damn Ye it'd be stupid to diss you
Even your superficial raps is super-official""
R-R-R-Roc Pastelle with Gucci on
With TVs in the ride, throw a movie on
Said he couldn't rap now he at the top with Doobie Long
Cause I dookied on any song that they threw me on, gone

[Hook]
We striving home
[Cam]
I ride on chrome
We striving home
[Cam]
Killa, I ride on chrome

[Verse 3: Cam'ron]
Knock knock, who's there? Killa Cam, Killa who?
Killa Cam, hustler, grinder, guerilla true
Oh my chinchilla blue, blue you ever dealt with a dealer
Well here's the deal, ma we going to the dealer woo
No concealing, no ceiling I don't need a roof
Act up, get out, I don't need you poof
Poof be gone, damn tough luck dag
Dag niggas still doing puff-puff-pass
Pull the truck up fast and I tell em
Hey back in a touched up Jag shit
Y'all niggas wanna get in Cam's cerebellum
An old man just gon' tell em too late
Then I see how y'all gonna react when I'm gone
My last girl want me back then I'm on
Fine stay, you got the grind hey
Came back, read what the sign say
Yes I know you wanna see my demise
Yeah you church boy, acting like a thief in disguise
Ain’t even my size, see the greed in my eyes
Ask Abby, I hustle, brought weed to the Chi, shit
And that ain't even a lie, please believe me
Gave Weezie a piece of the pie and
You can ask George or Regina
The whole West Side I explore with the Bimmer now

[Hook]
We striving home, I ride on chrome
Listen, homeboy, move on
That's your best bet, why's that, Cons'?

[Verse 4: Consequence]
I been pouring out some liquor for the fact that my pal's gone
And trying to help his Momma with the fact that her child gone
And since we used to bubble like a tub full of Calgon
Guess it's only right that I should help her from now on
But since they got afoul on what could've gone wrong
Now they asking Cons, how long has this gone on
And maybe all this money might have gone to my head
Cause they got me thinking money might have gone to the Feds
So I had gone to the dread, but he had gone up to bed
And when I came the next morning he was gone with my bread
And with that being said I had gone on my instincts
And gone to the spots where they go to get mixed drinks
But looking back now, I should've gone to the crib
And rented Gone With the Wind, cause I'da gone in by ten
But I had gone with my friend, and we had gone to the bar
And heard a nigga talking shit so I had gone to the car
And now the judge is telling me that I had gone too far
And now we gone for twenty years doing time behind bars
And since I gone to a cell for some petty crimes
I guess I gone to the well one too many times, cause I'm gone

[Verse 5: Kanye West]
Uh-uh-uh, uh-uh-uh uh uh onnn, uh uh-uh onnn
Uh-uh onnn, uh uh-uh
I'm ahead of my time, sometimes years out
So the powers that be won't let me get my ideas out
And that make me wanna get my advance out
And move to Oklahoma and just live at my aunt's house
Yeah, I romance the thought of leaving it all behind
Kanye step away from the lime
Light like when I was on the grind
In the 1-9-9-9
Before model chicks was bending over
Or dealerships asked me ""Benz or Rover?""
Man, if I could just get one beat on Hova
We could get up off this cheap-ass sofa
What the summer of the Chi got to offer an eighteen-year-old?
Sell drugs or get a job, you gotta play your role
My dog worked at Taco Bell, hooked us up plural
Fired a week later, the manager count the churros
Sometimes I can't believe it when I look up in the mirro'
How we out in Europe, spending Euros
They claim you never know what you got 'til it's gone
I know I got it, I don't know what y'all on
I'ma open up a store for aspiring MCs
Won't sell 'em no dream, but the inspiration is free
But if they ever flip sides like Anakin
You'll sell everything including the mannequin
They got a new bitch, now you Jennifer Aniston
Hold on I'll handle it, don't start panickin', stay calm
Shorties at the door cause they need more
Inspiration for they life, they souls, and they songs
They said, ""Sorry, Mr. West is gone""

",Kanye West
1404,2480,31224,YG X Jeezy X Rich Homie Quan,My Hitta,16,2013-10-19,"

I said that I'mma ride for my
Most likely I'mma die for my
I've been grindin outside all day with my
And I ain't goin' in unless I'm with my hittas
My hitta, my hitta (My hitta, my hitta)
My hitta, my hitta (My hitta, my hitta)
My hittas, my hittas (My hittas, my hittas)
My hittas, my hittas
Duh
First thing's first I love all my hittas
This rap  cracked and I involve my hittas
You lookin' for some lean, lemme call my hitta
He sell it for the high, I need all mines hitta
Some hittas smoke smoke, some hittas drink drank
Got hittas on the block with the Glock that don't think
That's a hitta back up, they in a bucket lapped up
I got to act right if you hittas wanna act up
He talkin' like a snitch no, that ain't my hitta
He trippin' off a bitch no, that ain't my hitta
Take a hitta case, yeah that's my hitta
Know him since I was eight, yeah that's my hitta
Fucked my first bitch, passed her to my hitta
Hit my first lick, passed with my hitta my hitta
Fuck them other hittas cause I'm down for my hittas
I ride for my hittas, fuck them other hittas
I said that I'mma ride for my
Most likely I'mma die for my
I've been grindin outside all day with my
And I ain't goin' in unless I'm with my hittas
My hitta, my hitta (Dope boys my hittas)
My hitta, my hitta (YG my hitta)
My hittsa, my hittas (Rich Homie my hitta)
My hittas, my hittas (It's the motherfuckin' world)
Just know I'm down with the hittas down for me
I got 2 words for you, love and loyalty
It was me and my hitta, trippin' on a half a B
When we used to hit a mall and buy everything we see
Me and my down ass hitta gettin' twisted
Hitta get to trippin', knock the gravy out your biscuit
Just know I fucked with you the long way, my hitta
So when I see you out I'm like, ""Hey, my hitta!""
Drink that act right by the case, my hittas
Drink that act right and get straight with my hittas
Me and my hitta ridin' dirty trynna chase them figures
Who got the yopper, who got the yola? Don't matter, go figure
I said that I'mma ride for my (whats up)
Most likely I'mma die for my
I've been grindin outside all day with my
And I ain't goin' in unless I'm with my hittas
My hitta, my hitta
My hitta, my hitta (YG my hitta)
My hittas, my hittas (Rich Homie my hitta)
My hittas, my hittas (my my my)
My homie got K, my homie got weight
My homie fronted me, he the reason I'm straight
My homie got a house, my homie got a lake
My homie we eatin', my homie get a plate
And we're still hittin' licks, my hitta, my hitta
Runnin' off a hitta shit, my hitta, my hitta
I fucked a hitta bitch with my hitta, my hitta
If a hitta talkin' shit then he ain't my hitta
My hitta, my hitta (My hitta, my hitta)
Yg my hitta and I ain't goin' in, ain't trynna leave my hittas
Shawty seein' me and want to leave with a hitta
But it wasn't enough room cause I came with my hittas
My hittas, my hittas
I need a set of wings cause I'm too fly, hitta
And I'm all about my business like a suit and tie hitta
I ride for my hittas (Believe that)
I said that I'mma ride for my
Most likely I'mma die for my
I've been grindin outside all day with my
And I ain't goin' in unless I'm with my hittas
My hitta, my hitta
My hitta, my hitta
My hittas, my hittas
My hittas, my hittas

My hitta, my hitta
My hitta, my hitta
My hitta, my hitta

",YG
1405,2482,31244,Pitbull Featuring Ke$ha,Timber,11,2013-10-26,"

[Hook: Ke$ha]
It’s going down, I’m yelling timber
You better move, you better dance
Let’s make a night you won’t remember
I’ll be the one you won’t forget

[Verse 1: Pitbull]
The bigger they are, the harder they fall
This biggity boy’s a diggity dog
I have ‘em like Miley Cyrus, clothes off
Twerking in their bras and thongs, timber
Face down, booty up, timber
That’s the way we like the what, timber
I’m slicker than an oil spill
She say she won’t, but I bet she will, timber

[Bridge: Pitbull]
Swing your partner round and round
End of the night, it’s going down
One more shot, another round
End of the night, it’s going down

[Bridge: Pitbull]
Swing your partner round and round
End of the night, it’s going down
One more shot, another round
End of the night, it’s going down

[Hook: Ke$ha]
It’s going down, I’m yelling timber
You better move, you better dance
Let’s make a night you won’t remember
I’ll be the one you won’t forget

[Hook: Ke$ha]
It’s going down, I’m yelling timber
You better move, you better dance
Let’s make a night you won’t remember
I’ll be the one you won’t forget
(You won't forget)

[Verse 2: Pitbull]
Look up in the sky, it’s a bird, it’s a plane
Nah, it’s just me, ain’t a damn thing changed
Live in hotels, swing on planes
Blessed to say, money ain’t a thing
Club jumping like Lebron, now Voli
Order me another round, homie
We about to climb, wild, ‘cause it’s about to go down

[Bridge: Pitbull]
Swing your partner round and round
End of the night, it’s going down
One more shot, another round
End of the night, it’s going down

[Bridge: Pitbull]
Swing your partner round and round
End of the night, it’s going down
One more shot, another round
End of the night, it’s going down

[Hook: Ke$ha]
It’s going down, I’m yelling timber
You better move, you better dance
Let’s make a night you won’t remember
I’ll be the one you won’t forget

[Hook: Ke$ha]
It’s going down, I’m yelling timber
You better move, you better dance
Let’s make a night you won’t remember
I’ll be the one you won’t forget
(You won't forget)

",Pitbull
